year,title,citations,authors,editorial
"2019","Reducing Forgery in Land Registry System Using Blockchain Technology","8","U. M. Ramya, P. Sindhuja, RA Atsaya","SPRINGER"
"2019","The Blockchain Age: Awareness, Empowerment and Coordination","5","Jeroen van den Hoven, Johan Pouwelse, Dirk Helbing","SPRINGER"
"2019","Situational Awareness in Space Based Blockchain Wireless Networks","1","Yuan Gao, Su Hu, Wanbin Tang, Dan Huang, Yunchuan Sun","SPRINGER"
"2019","Design Process for Applications on Blockchain","6","Xiwei Xu, Ingo Weber, Mark Staples","SPRINGER"
"2019","Hyperledger Fabric as a Blockchain Framework in the Financial Industry","3","Martina Bettio, Fabian Bruse, Achim Franke","SPRINGER"
"2019","Comparison of ERP Systems with Blockchain Platform","1","Boris Sokolov, Anton Kolosov","SPRINGER"
"2019","Towards Reliable Computation Offloading in Mobile Ad-Hoc Clouds Using Blockchain","0","Saqib Rasool, Muddesar Iqbal","SPRINGER"
"2019","Continuance Intention in Blockchain-Enabled Supply Chain Applications: Modelling the Moderating Effect of Supply Chain Stakeholders Trust","2","Samuel Fosso Wamba","SPRINGER"
"2019","Using Blockchain to Control Access to Cloud Data","2","Jiale Guo, Wenzhuo Yang, Kwok-Yan Lam, Xun Yi","SPRINGER"
"2019","Blockchain and Healthcare","10","Gregory Epiphaniou, Herbert Daly, Haider Al-Khateeb","SPRINGER"
"2019","Blockchain-Based Authentication for Network Infrastructure Security","1","Chi Ho Lau, Kai-Hau Yeung, Kai Man Kwong","SPRINGER"
"2019","CrowdMed: A Blockchain-Based Approach to Consent Management for Health Data Sharing","5","Mira Shah, Chao Li, Ming Sheng, Yong Zhang, Chunxiao Xing","SPRINGER"
"2019","A Study on Blockchain Applications in Healthcare","2","Abhishek Sharma, Ying-Hsun Hung, Punit Agarwal, Muskan Kalra","SPRINGER"
"2019","Blockchain for the Internet of Vehicles","14","R. Ramaguru, M. Sindhu, M. Sethumadhavan","SPRINGER"
"2019","Exploiting Blockchain Technology for Attribute Management in Access Control Systems","3","Damiano Di Francesco Maesa","SPRINGER"
"2019","Blockchain-Based Management of Shared Energy Assets Using a Smart Contract Ecosystem","9","Manuel Utz, Simon Albrecht, Thorsten Zoerner","SPRINGER"
"2019","Proposing New Blockchain Challenges in eHealth","43","Susel Góngora Alonso, Jon Arambarri, Miguel López-Coronado","SPRINGER"
"2019","Timestamping Metadata Using Blockchain: A Practical Approach","0","Tassos Kolydas","SPRINGER"
"2019","Blockchain: The Internet of Value","0","Marcus O’Dair","SPRINGER"
"2019","Model-Driven Engineering for Blockchain Applications","3","Xiwei Xu, Ingo Weber, Mark Staples","SPRINGER"
"2019","Blockchain-based multiple groups data sharing with anonymity and traceability","35","Hui Huang, Xiaofeng Chen, Jianfeng Wang","SPRINGER"
"2019","Was Blockchain für das Accounting bedeutet","1","Michael Faustino Bauer, Martin Schulte","SPRINGER"
"2019","Data Sharing and Privacy for Patient IoT Devices Using Blockchain","26","Gautam Srivastava, Reza M. Parizi, Ali Dehghantanha","SPRINGER"
"2019","Economics of Using Blockchain in the System of Labor Relations","0","Ruslan Dolzhenko","SPRINGER"
"2019","Applicability of Blockchain Technology in Scheduling Resources Within Distributed Manufacturing","10","Jacob Lohmer","SPRINGER"
"2019","On the Feasibility of Blockchain for Online Surveys with Reputation and Informed Consent Support","0","Hélder Ribeiro de Sousa, António Pinto","SPRINGER"
"2019","Blockchain Technology in Smart City: A New Opportunity for Smart Environment and Smart Mobility","12","F. Orecchini, A. Santiangeli, F. Zuccari","SPRINGER"
"2019","New instant confirmation mechanism based on interactive incontestable signature in consortium blockchain","8","Yan Zhu, Khaled Riad, Ruiqi Guo, Guohua Gan, Rongquan Feng","SPRINGER"
"2019","The Impact of Blockchain Technologies on Recruitment Influencing the Employee Lifecycle","3","Thomas Peisl, Bahadur Shah","SPRINGER"
"2019","Implementation of Blockchain Data Obfuscation","4","Pavan Manjunath, Michael Herrmann","SPRINGER"
"2019","Blockchain, bank credit and SME financing","57","Rui Wang, Zhangxi Lin, Hang Luo","SPRINGER"
"2019","An Architecture to Enable Secure Firmware Updates on a Distributed-Trust IoT Network Using Blockchain","5","George Gabriel Richard Roy","SPRINGER"
"2019","Proposing a System for Collaborative Traffic Information Gathering and Sharing Incentivized by Blockchain Technology","8","Akihiro Fujihara","SPRINGER"
"2019","An Adaptive Security Approach According to the Reliability Level of Drones Using Blockchain","0","Hyun-Koo Moon, Wooyeob Lee, Seungmin Kim","SPRINGER"
"2019","Application and Implementation of Multivariate Public Key Cryptosystem in Blockchain (Short Paper)","4","Ruping Shen, Hong Xiang, Xin Zhang, Bin Cai","SPRINGER"
"2019","Blockchain Transaction Processing","15","Suyash Gupta, Mohammad Sadoghi","SPRINGER"
"2019","Trustworthy Product Lifecycle Management Using Blockchain Technology—Experience from the Automotive Ecosystem","2","Manuel Holler, Linard Barth, Rainer Fuchs","SPRINGER"
"2019","Markov processes in blockchain systems","30","Quan-Lin Li, Jing-Yu Ma, Yan-Xia Chang, Fan-Qi Ma","SPRINGER"
"2019","Blockchain Technologies: Opportunities in Healthcare","5","Jorge Lopes, José Luís Pereira","SPRINGER"
"2019","An Anonymous Protocol for Member Privacy in a Consortium Blockchain","5","Gyeong-Jin Ra, Daehee Seo","SPRINGER"
"2019","Managing lifelong learning records through blockchain","75","Patrick Ocheja, Brendan Flanagan","SPRINGER"
"2019","Industry 4.0 Multi-agent System Based Knowledge Representation Through Blockchain","3","Pedro Pinheiro, Ricardo Santos","SPRINGER"
"2019","A survey of blockchain from security perspective","94","Dipankar Dasgupta, John M. Shrein","SPRINGER"
"2019","Blockchain Based Owner-Controlled Secure Software Updates for Resource-Constrained IoT","1","Gabriel Jerome Solomon, Peng Zhang, Yuhong Liu","SPRINGER"
"2019","MeshDapp – Blockchain-Enabled Sustainable Business Models for Networks","2","Emmanouil Dimogerontakis, Leandro Navarro","SPRINGER"
"2019","Comparison of Blockchain-Based Solutions to Mitigate Data Tampering Security Risk","8","Mubashar Iqbal, Raimundas Matulevičius","SPRINGER"
"2019","Blockchain: An Empirical Investigation of Its Scope for Improvement","9","Evgeniia Filippova, Arno Scharl, Pavel Filippov","SPRINGER"
"2019","Blockchain in the Construction Sector: A Socio-technical Systems Framework for the Construction Industry","10","Jennifer Li, David Greenwood, Mohamad Kassem","SPRINGER"
"2019","Conceptual Approaches to the Quality System of Dairy Products Based on the Blockchain Technology","2","Evgeniy I. Makarov, Konstantin K. Polyansky","SPRINGER"
"2019","Blockchain-Based Internet Voting: Systems’ Compliance with International Standards","3","Jordi Cucurull, Adrià Rodríguez-Pérez","SPRINGER"
"2019","‘Fit-for-purpose?’ – challenges and opportunities for applications of blockchain technology in the future of healthcare","148","Tim K. Mackey, Tsung-Ting Kuo, Basker Gummadi, Kevin A. Clauson","SPRINGER"
"2019","Spectrum Leasing for Micro-operators Using Blockchain Networks","1","Junho Kim, Han Cha, Seong-Lyun Kim","SPRINGER"
"2019","Blockchain and Internet of Things","4","Liehuang Zhu, Keke Gai, Meng Li","SPRINGER"
"2019","An Architecture of IoT-Based Product Tracking with Blockchain in Multi-sided B2B Platform","4","Shantanoo Desai, Quan Deng, Stefan Wellsandt","SPRINGER"
"2019","Big Data and Blockchain","2","Hossein Hassani, Xu Huang","SPRINGER"
"2019","Blockchain and Health","2","Cécile Monteil","SPRINGER"
"2019","Blockchain-Based Distributed Cooperative Control Algorithm for WSN Monitoring","3","Roberto Casado-Vara","SPRINGER"
"2019","The Impact of Blockchain on the Tourism Industry: A Theory-Based Research Framework","15","Horst Treiblmaier, Irem Önder","SPRINGER"
"2019","The Blockchain","0","Vinay Trivedi","SPRINGER"
"2019","Lightweight Blockchain Logging for Data-Intensive Applications","4","Yuzhe (Richard) Tang, Zihao Xing, Cheng Xu","SPRINGER"
"2019","The Role of Blockchain in Underpinning Mission Critical Infrastructure","0","Hamid Jahankhani, Stefan Kendzierskyj","SPRINGER"
"2019","A Simple Voting Protocol on Quantum Blockchain","33","Xin Sun, Quanlong Wang, Piotr Kulicki","SPRINGER"
"2019","Towards a Privacy-Preserving Way of Vehicle Data Sharing – A Case for Blockchain Technology?","12","Christian Kaiser, Marco Steger, Ali Dorri","SPRINGER"
"2019","Increasing Motivation for Playing Blockchain Games Using Proof-of-Achievement Algorithm","3","Kosuke Komiya, Tatsuo Nakajima","SPRINGER"
"2019","SPAINChain: Security, Privacy, and Ambient Intelligence in Negotiation Between IOT and Blockchain","2","Mohamed A. El-dosuky, Gamal H. Eladl","SPRINGER"
"2019","Blockchain-Enabled Cloud Data Preservation Services","0","Liehuang Zhu, Keke Gai, Meng Li","SPRINGER"
"2019","Blockchain-Based Security Aspects in Internet of Things Network","5","Fabiola Hazel Pohrmen, Rohit Kumar Das","SPRINGER"
"2019","Design of a Blockchain-Driven System for Product Counterfeiting Restraint in the Supply Chain","6","Sotiris P. Gayialis, Evripidis Kechagias","SPRINGER"
"2019","Stochastic Approach for Prediction of WSN Accuracy Degradation with Blockchain Technology","2","Roberto Casado-Vara","SPRINGER"
"2019","Blockchain and the Internet of Things: A Software Architecture Perspective","7","Chun-Feng Liao, Chien-Che Hung, Kung Chen","SPRINGER"
"2019","Modeling and Enforcing Blockchain-Based Choreographies","19","Jan Ladleif, Mathias Weske, Ingo Weber","SPRINGER"
"2019","Towards the Blockchain-Enabled Offshore Wind Energy Supply Chain","2","Samira Keivanpour, Amar Ramudhin","SPRINGER"
"2019","Blockchain-Based Trust Communities for Decentralized M2M Application Services","4","Besfort Shala, Ulrich Trick, Armin Lehmann","SPRINGER"
"2019","The Applicability of Blockchain Technology in the Mobility and Logistics Domain","5","Wout Hofman, Christopher Brewster","SPRINGER"
"2019","Application of Blockchain Technology in Data Management: Advantages and Solutions","3","Liangming Wen, Lili Zhang, Jianhui Li","SPRINGER"
"2019","Application and Challenges of Blockchain Technology to Big Data-Based Credit Reference in China","0","Cheng-yong Liu, Cheng Chen","SPRINGER"
"2019","Blockchain","2","Ralf S. Engelschall","SPRINGER"
"2019","Mean-Field-Type Games for Blockchain-Based Distributed Power Networks","1","Boualem Djehiche, Julian Barreiro-Gomez","SPRINGER"
"2019","Two-Factor Blockchain for Traceability Cacao Supply Chain","3","Andi Arniaty Arsyad, Sajjad Dadkhah","SPRINGER"
"2019","A Blockchain Implementation of an Attendance Management System","2","Jingyao Tu, Zhenhua Duan, Cong Tian","SPRINGER"
"2019","Application and Research of Blockchain Technology in P2P Network Distributed Data Storage","0","Sun Peng","SPRINGER"
"2019","Blockchain-Enabled Vehicle Electricity Transaction Services","0","Liehuang Zhu, Keke Gai, Meng Li","SPRINGER"
"2019","Beyond Replications in Blockchain","0","Shlomi Dolev, Yuval Poleg","SPRINGER"
"2019","Blockchain and Its Security: Ignore or Insert into Academic Training?","0","Natalia Miloslavskaya, Alexander Tolstoy","SPRINGER"
"2019","Blockchain-Based Decentralized Accountability and Self-Sovereignty in Healthcare Systems","3","Sachin Shetty, Xueping Liang, Daniel Bowden","SPRINGER"
"2019","Food Supply Chain Traceability Scheme Based on Blockchain and EPC Technology","19","Haihui Huang, Xiuxiu Zhou, Jun Liu","SPRINGER"
"2019","Organization of Secure Telecommunication Networks in Groups of Mobile Robots Based on Chaos and Blockchain Technologies","0","Vladimir Shabanov","SPRINGER"
"2019","A Blockchain Based Searchable Encryption Scheme for Multiple Cloud Storage","5","Chao Zhang, Shaojing Fu, Weijun Ao","SPRINGER"
"2019","Blockchain in Food Traceability","5","Thomas Burke","SPRINGER"
"2019","The Attack Case of ECDSA on Blockchain Based on Improved Simple Power Analysis","4","Wan Wunan, Chen Hao, Chen Jun","SPRINGER"
"2019","Towards Blockchain-Based E-Voting Systems","10","Chiara Braghin, Stelvio Cimato","SPRINGER"
"2019","Blockchain-based mobile fingerprint verification and automatic log-in platform for future computing","56","Jun-Ho Huh, Kyungryong Seo","SPRINGER"
"2019","New Era for Technology in Healthcare Powered by GDPR and Blockchain","5","O. P. Stan, L. Miclea","SPRINGER"
"2019","Towards Blockchain Technology to Support Digital Government","2","Reyan M. Zein, Hossana Twinomurinzi","SPRINGER"
"2019","Online Knowledge Community Governance Based on Blockchain Token Incentives","0","Li Zhihong, Zhang Jie","SPRINGER"
"2019","Autonomous Vehicles and Blockchain Technology Are Shaping the Future of Transportation","6","Panagiota Georgia Saranti","SPRINGER"
"2019","SIEM-IoT: A Blockchain-Based and Distributed SIEM for the Internet of Things","1","Andrés Pardo Mesa, Fabián Ardila Rodríguez","SPRINGER"
"2019","Security Approach for In-Vehicle Networking Using Blockchain Technology","3","Maher Salem, Moayyad Mohammed, Ali Rodan","SPRINGER"
"2019","Combining Safety and Security in Autonomous Cars Using Blockchain Technologies","9","Lucas Davi, Denis Hatebur, Maritta Heisel","SPRINGER"
"2019","Research on a Suitable Blockchain for IoT Platform","3","He Yi, Fang Wei","SPRINGER"
"2019","Blockchain-Based Distributed Compliance in Multinational Corporations’ Cross-Border Intercompany Transactions","5","Wenbin Zhang, Yuan Yuan, Yanyan Hu","SPRINGER"
"2019","Brief Announcement Blockguard: Adaptive Blockchain Security","2","Shishir Rai, Kendric Hood","SPRINGER"
"2019","Fintech, Digitalization and Blockchain: Possible Applications for Green Finance","18","Gregor Dorfleitner, Diana Braun","SPRINGER"
"2019","A Blockchain-Based Access Control with Micropayment Channels","0","Siwan Noh, Youngho Park, Kyung-Hyune Rhee","SPRINGER"
"2019","Med-PPPHIS: Blockchain-Based Personal Healthcare Information System for National Physique Monitoring and Scientific Exercise Guiding","41","Tong Zhou, Xiaofeng Li, He Zhao","SPRINGER"
"2019","Disrupting Insurance Industry Using Blockchain","1","Pridhvi Krishna Meduri, Somesh Mehta","SPRINGER"
"2019","Integrating the Combination of Blockchain and RPG into Undergraduate Learning","2","Ting-sheng Weng, Chien-Kuo Li, Chih-Hung Wu","SPRINGER"
"2019","Blockchain, Digital Identity, E-government","12","Clare Sullivan, Eric Burger","SPRINGER"
"2019","Blockchain als Gamechanger in der Energiewirtschaft?","0","Tanja Tötzer, Friederich Kupzog","SPRINGER"
"2019","Dual Token Blockchain Economy Framework","2","Magdi ElMessiry, Adel ElMessiry, Malak ElMessiry","SPRINGER"
"2019","Efficiency Issues and Solutions in Blockchain: A Survey","5","Atabaev Odiljon, Keke Gai","SPRINGER"
"2019","Blockchain Basics","2","Elad Elrom","SPRINGER"
"2019","Blockchain-based security management of IoT infrastructure with Ethereum transactions","25","S. K. Tanzir Mehedi, Abdullah Al Mamun Shamim","SPRINGER"
"2019","Effective Taxation System by Blockchain Technology","5","Habip Demirhan","SPRINGER"
"2019","Blockchain and Cybersecurity","1","Mohsen Attaran, Angappa Gunasekaran","SPRINGER"
"2019","Blockchain-Based PKI for Content-Centric Networking","1","Mohamed Labbi, Nabil Kannouf, Yassine Chahid","SPRINGER"
"2019","Governance by Emerging Technologies—The Case for Sand and Blockchain Technology","0","Alexandru Georgescu, Adrian V. Gheorghe, Marius-Ioan Piso","SPRINGER"
"2019","Understanding Blockchain","2","Wei-Meng Lee","SPRINGER"
"2019","The Lifecycle of a User Transaction in a Hyperledger Fabric Blockchain Network Part 2: Order and Validate","2","Sjir Nijssen","SPRINGER"
"2019","An Empirical Analysis of Supply Chain BPM Model Based on Blockchain and IoT Integrated System","0","Ruixue Zhao","SPRINGER"
"2019","Analysis of the Average Confirmation Time of Transactions in a Blockchain System","9","Wenjuan Zhao, Shunfu Jin, Wuyi Yue","SPRINGER"
"2019","An Overview of Blockchain Security Analysis","25","Hai Wang, Yong Wang, Zigang Cao, Zhen Li, Gang Xiong","SPRINGER"
"2019","GenVote: Blockchain-Based Customizable and Secure Voting Platform","0","Praneeth Babu Marella, Matea Milojkovic","SPRINGER"
"2019","Employing Blockchain Technology in Instructional Design and Learning Content Creation","1","Frederick Ako-Nai, Qing Tan","SPRINGER"
"2019","A Distributed Storage System Based on Blockchain and Pipelined Code","0","Xuewei Li, Yue Chen, Yang Ba, Shuai Li, Huaiyu Zhu","SPRINGER"
