year,title,citations,authors,editorial
"2022","Innovative Data Communication Technologies and Application","42","Dr. Jennifer S. Raj, Dr. Khaled Kamel","SPRINGER"
"2022","Privacy and Data Protection Challenges in the Distributed Era","8","Dr. Eugenia Politou","SPRINGER"
"2022","Enterprise Information Systems","1","Prof. Dr. Joaquim Filipe, Michał Śmiałek","SPRINGER"
"2022","Intelligent Healthcare","21","Chinmay Chakraborty, Mohammad R. Khosravi","SPRINGER"
"2022","ICCCE 2021","26","Dr. Amit Kumar, Dr. Stefan Mozar","SPRINGER"
"2022","Cyberspace Safety and Security","1","Xiaofeng Chen, Jian Shen, Willy Susilo","SPRINGER"
"2022","Security and Privacy in Cyberspace","3","Omprakash Kaiwartya, Keshav Kaushik","SPRINGER"
"2022","ICT Analysis and Applications","47","Dr. Simon Fong, Dr. Nilanjan Dey","SPRINGER"
"2022","Disruptive Technologies in Media, Arts and Design","4","Dr. Alexiei Dingli","SPRINGER"
"2022","Proceedings of the 12th International Conference on Computer Engineering and Networks","4","Qi Liu, Xiaodong Liu, Jieren Cheng","SPRINGER"
"2022","Augmented Intelligence in Healthcare: A Pragmatic and Integrated Analysis","42","Dr. Sushruta Mishra","SPRINGER"
"2022","Integrated Business Models in the Digital Age","0","Dr. Sumesh Singh Dadwal","SPRINGER"
"2022","Green Digital Finance and Sustainable Development Goals","7","Assoc. Prof. Farhad Taghizadeh-Hesary","SPRINGER"
"2022","Mobile Computing and Sustainable Informatics","24","Subarna Shakya, Dr. Klimis Ntalianis","SPRINGER"
"2022","Innovative Technology at the Interface of Finance and Operations","12","Volodymyr Babich, John R. Birge","SPRINGER"
"2022","Science of Cyber Security","5","Chunhua Su, Kouichi Sakurai, Feng Liu","SPRINGER"
"2022","Intelligent Interactive Multimedia Systems for e-Healthcare Applications","44","Prof. Amit Kumar Tyagi","SPRINGER"
"2022","Wireless Algorithms, Systems, and Applications","1","Lei Wang, Michael Segal, Jenhui Chen","SPRINGER"
"2022","Blue Book on AI and Rule of Law in the World (2020)","0","Yadong Cui","SPRINGER"
"2022","Micro-Electronics and Telecommunication Engineering ","37","Prof. Devendra Kumar Sharma","SPRINGER"
"2022","Beyond Bitcoin","5","Prof. Hanna Halaburda, Prof. Miklos Sarvary","SPRINGER"
"2022","Secure Tamper-Resistant Electronic Health Record Transaction in Cloud System Via Blockchain","2","M. Lavanya, V. Kavitha","SPRINGER"
"2022","Plasma Chain and Blockchain Security Model","0","Vanita Jain, Arun Kumar Dubey","SPRINGER"
"2022","Blockchain-Based Task and Information Management in Computational Cloud Systems","0","Andrzej Wilczyński, Joanna Kołodziej","SPRINGER"
"2022","A Blockchain Point of View of Supply Chain Problems in India","0","Amitesh, Divya Kumar","SPRINGER"
"2022","Analysis of Twitter Data for Identifying Trending Domains in Blockchain Technology","1","Sahithya Mareddy","SPRINGER"
"2022","A Blockchain-Based Secure Car Hiring System","2","Sonakshi, Seema Verma","SPRINGER"
"2022","A Blockchain Enabled Trusted Public Distribution Management System Using Smart Contract","0","Rajdeep Roy, Paranjay Haldar, Debashis Das","SPRINGER"
"2022","Application of “Blockchain + 5G” Technology in the Transformation of Financial Digital Intelligence","1","Yanqing Chen","SPRINGER"
"2022","Perspectives of Blockchain in Digital Health in Brazil","0","Talita de Oliveira Vargas Yamada","SPRINGER"
"2022","Culture Powered by Blockchain in Smart Cities","0","Radosław Malik, Anetta Anna Janowska, Katarzyna Ciupa","SPRINGER"
"2022","Blockchain and Artificial Intelligence in Real Estate","0","Christos Ziakis","SPRINGER"
"2022","Blockchain as a Technology Contributor: A Survey","0","Khurram Mahmood, Zainab Nayyar","SPRINGER"
"2022","Funktionsweise der Blockchain-Technologie","0","Ronja Reinwald","SPRINGER"
"2022","Robust Land Record System Using Blockchain in Bangladesh","0","Md. Al Amin, Jannatul Ferdous Keya","SPRINGER"
"2022","A Blockchain Based PKI System for Peer to Peer Network","0","Amrutanshu Panigrahi, Ajit Kumar Nayak","SPRINGER"
"2022","Blockchain-enabled real-time SLA monitoring for cloud-hosted services","0","Kashif Mehboob Khan, Junaid Arshad, Waheed Iqbal, Sidrah Abdullah","SPRINGER"
"2022","Research on Blockchain Security Risk Analysis and Coping Strategies","0","Guohong Yu, Chenggong Ni, Tianquan Liu","SPRINGER"
"2022","Improvised Model for Blockchain in Distributed Cloud Environment","0","Meeraj Mahendra Gawde, Gaurav Choudhary","SPRINGER"
"2022","Multi Energy Coordinated Dispatching of Virtual Power Plant Based on Blockchain","0","Zuhao Wang, Bing Zhou, Xusheng Yang, Na Li","SPRINGER"
"2022","Land Rights Documentation and Verification System Using Blockchain Technology","0","Sifat Nur Billah, Farjana Hossain","SPRINGER"
"2022","The Role of BlockChain Adoption and Supply Chain Practices on Social Commerce","0","Krar Muhsin Thajil, Hadi AL-Abrrow","SPRINGER"
"2022","Blockchain Technology in Supply Chain Management – A Discussion of Current and Future Research Topics","2","Tan Gürpinar, Nick Große, Max Schwarzer","SPRINGER"
"2022","Statistical Analysis of Blockchain Models from a Cloud Deployment Standpoint","0","Himanshu V. Taiwade, Premchand B. Ambhore","SPRINGER"
"2022","A Novel Algorithm to Withstand Attacks on Blockchain Using Transaction History and Block Publishing Time","0","Anjaneyulu Endurthi, Aparna Pyarapu","SPRINGER"
"2022","Design and Implementation of Education and Training Management System Based on Blockchain","0","Ran Chen, Xiaoming Wu, Xiangzhi Liu, Junlong Liang","SPRINGER"
"2022","Blockchain Intra- and Interoperability","3","Alexander Lipton, Thomas Hardjono","SPRINGER"
"2022","Blockchain, Innovation to the Value Chain and Improvement in the Management of Peruvian Family Farming","0","Alan E. Fráquita Maquera","SPRINGER"
"2022","Blockchain Technology as Corporate Governance Innovation Model for SMEs","0","Mutamimah Mutamimah, Suryani Alifah","SPRINGER"
"2022","A Blockchain-Based Authentication Scheme for 5G Applications","0","Lanfang Ren, Xiaoting Huang, Huachun Zhou, Bo Yang, Li Su","SPRINGER"
"2022","Global System of Record and Framework to Preserve Energy-Usage Data with Blockchain","0","Gidean Bandaru, Puneet Paneri","SPRINGER"
"2022","Blockchain Solutions for Agro-Food Chain Systems","0","Mustafa Tanrıverdi","SPRINGER"
"2022","DNA Based Criminal Identification Using Blockchain","0","Narayana Swamy Ramaiah, Abhishek Raj Dhungel","SPRINGER"
"2022","Blockchain Advancement for a Safe and Transparent COVID-19 Vaccination","0","S. Vinushree, S. Thejaswini","SPRINGER"
"2022","Transforming Healthcare Sector in India Through Blockchain Technology: Challenges and Opportunities from Legal Perspectives","2","Shambhu Prasad Chakrabarty, Souvik Mukherjee","SPRINGER"
"2022","Blockchain for Aviation Industry: Applications and Used Cases","2","Janardan Krishna Yadav, Deepika Chandra Verma","SPRINGER"
"2022","Blockchain Based Big Data Solutions for Internet of Things (IoT) and Smart Cities","0","Sohit Kummar, Bharat Bhushan, Surbhi Bhatia","SPRINGER"
"2022","An Authentication Method Combining Blockchain and Subject-Sensitive Hashing for the Data Sharing of Remote Sensing Image","0","Kaimeng Ding, Tingting Jiang, Haozheng Zhang","SPRINGER"
"2022","﻿The transparency challenge of blockchain in organizations","9","Johannes Sedlmeir, Jonathan Lautenschlager, Gilbert Fridgen","SPRINGER"
"2022","Security Concerns in IoT Systems and Its Blockchain Solutions","0","Rajat Verma, Namrata Dhanda, Vishal Nagar","SPRINGER"
"2022","A Blockchain-Based Tamper-Resistant Logging Framework","0","Thomas H. Austin, Fabio Di Troia","SPRINGER"
"2022","Quantum blockchain based on asymmetric quantum encryption and a stake vote consensus algorithm","0","Wusheng Wang, Yang Yu, Lingjie Du","SPRINGER"
"2022","A Contingent of Blockchain-IoT - An Organized Review","0","R. Anusha, J. Jayashree, J. Vijayashree","SPRINGER"
"2022","The Role of Blockchain Technology in Enhancing Security Management in the Supply Chain","1","Zakariya Chabani, Widad Chabani","SPRINGER"
"2022","Trusty authentication of devices using blockchain-cloud of things (B-CoT) for fulfilling commercial services","0","G. Senthilkumar, K. Tamilarasi","SPRINGER"
"2022","Blockchain in Health Care: A Review","1","Sanya Bindlish, Sargam Chhabra, Kshitij Mehta","SPRINGER"
"2022","Integration of blockchain and collaborative intrusion detection for secure data transactions in industrial IoT: a survey","3","Sujith Samuel Mathew, Kadhim Hayawi, Nahom Aron Dawit, Ikbal Taleb","SPRINGER"
"2022","A Secure Electronic Voting System Using Multifactor Authentication and Blockchain Technologies","1","O. M. Olaniyi, E. M. Dogo, B. K. Nuhu","SPRINGER"
"2022","Blockchain technology: a solution to address the challenges faced by the international travellers","2","Suchi Dubey, Ganesan Subramanian, Vinod Shukla, Ashish Dwivedi, Kartik Puri","SPRINGER"
"2022","Blockchain Fuzzy as Innovative Tool for the Certification of Corporate Social Responsibility","0","Vito Santarcangelo, Muhammad Imran Tariq","SPRINGER"
"2022","A Blockchain-Based Data-Sharing Scheme for Inter-vehicular Safety Applications","0","Doug Lundquist","SPRINGER"
"2022","Challenges of Adoption of Blockchain Technology in Supply Chain: An Overview","0","Dnyaneshwar Jivanrao Ghode, Rakesh Jain","SPRINGER"
"2022","Design of Anti Machine Learning Malicious Node System Based on Blockchain","0","Yuanzhen Liu, Yanbo Yang, Jiawei Zhang, Baoshan Li","SPRINGER"
"2022","Chain and silk: alternative futures of blockchain governance in Kyrgyzstan","2","Saikal Anvar kyzy, Gregory J. Dunn, John A. Sweeney","SPRINGER"
"2022","Tutorial on Blockchain Applications in Supply Chains","2","Volodymyr Babich, Gilles Hilary","SPRINGER"
"2022","Platform Utilising Blockchain Technology for eLearning and Online Education for Open Sharing of Academic Proficiency and Progress Records","4","Ashraf Alam","SPRINGER"
"2022","Machine Learning, IoT, and Blockchain Integration for Improving Process Management Application Security","3","Roseline Oluwaseun Ogundokun","SPRINGER"
"2022","Situation Awareness for Autonomous Vehicles Using Blockchain-Based Service Cooperation","1","Huong Nguyen, Tri Nguyen, Teemu Leppänen","SPRINGER"
"2022","Enhancement of Smart Contact on Blockchain Security by Integrating Advanced Hashing Mechanism","0","Bharat Kumar Aggarwal, Ankur Gupta, Deepak Goyal","SPRINGER"
"2022","A Reliable and Tamper-Free Double-Layered Vaccine Production and Distribution: Blockchain Approach","0","R. Mythili, Revathi Venkataraman","SPRINGER"
"2022","Blockchain-Based Access Control Model for IoT Applications","0","Ashish Singh, Punam Prabha, Kakali Chatterjee","SPRINGER"
"2022","Blockchain for Trust and Reputation Management in Cyber-Physical Systems","0","Guntur Dharma Putra, Volkan Dedeoglu, Salil S Kanhere","SPRINGER"
"2022","Sharding for Scalable Blockchain Networks","1","Faiza Hashim, Khaled Shuaib, Nazar Zaki","SPRINGER"
"2022","A Smart Record System for Driver Accidental Details Using Blockchain","1","C. Vijayalakshmi, S. Metilda Florence","SPRINGER"
"2022","Blockchain-Based Privacy Securing G-Cloud Framework for E-Healthcare Service","0","J. Bennilo Fernandes, Venkat Narayan, Pampana Kusuma Sammilitha","SPRINGER"
"2022","Further Elements in the Blockchain System","0","Katarina Adam","SPRINGER"
"2022","Secure Data Storage Scheme of Judicial System Based on Blockchain","0","Zhaoxing Jing, Chunjie Cao, Longjuan Wang","SPRINGER"
"2022","The Right to Be Forgotten: Privacy and Security in Blockchain with Multi-authority Based Chameleon Hash Function MAP-ABCH Solution","3","Arij Alfaidi, Sudhanshu Semwal","SPRINGER"
"2022","Empirical Analysis on Consensus Algorithms of Blockchain","0","Shivani Wadhwa, Gagandeep","SPRINGER"
"2022","Identification of the Relationships Between Data Provenance and Blockchain as a Contributing Factor for Health Information Systems","0","Márcio José Sembay","SPRINGER"
"2022","Blockchain Based Email Communication with SHA-256 Algorithm","0","L. Sherin Beevi, R. Vijayalakshmi, P. Ilampiray","SPRINGER"
"2022","Blockchain-Based Sea Waybill Trust Mechanism","0","Yuan Feng, Wei Liu","SPRINGER"
"2022","A New Credit Data Evaluation Scheme Based on Blockchain and Smart Contract","0","Yu Wang, Zheqing Tang, Peng Hong","SPRINGER"
"2022","Blockchain-based multi-skill mobile crowdsourcing services","0","Weize Xu, Hongyue Duan, Xiao Chen, Jie Huang","SPRINGER"
"2022","Review of Privacy Preservation with Blockchain Technology in the Context of Smart Cities","4","Yeray Mezquita, Alfonso González-Briones","SPRINGER"
"2022","Security of IoT-Based E-Healthcare System: A Blockchain Solution","0","Ashish Singh, Punam Prabha","SPRINGER"
"2022","“Implementation of Blockchain Technologies in Smart Cities, Opportunities and Challenges”","2","Ognjen Riđić, Tomislav Jukić, Goran Riđić","SPRINGER"
"2022","A study of application platform for smart contract visualization based blockchain","4","SoonHyeong Jeong, Byeongtae Ahn","SPRINGER"
"2022","Developing Instrument for Investigation of Blockchain Technology","0","Dmitry Kushnir, Maxim Kovtsur","SPRINGER"
"2022","Blockchain-Based Enterprise Ballots in an Oil and Gas Consortium","0","Paulo Henrique Alves, Isabella Z. Frajhof","SPRINGER"
"2022","Application of Crypto-Blockchain Technology for Securing Electronic Voting Systems","2","Lukman Adewale Ajao, Buhari Ugbede Umar","SPRINGER"
"2022","Integrating IoT with Blockchain: A Systematic Review","3","Malvinder Singh Bali, Kamali Gupta, Swati Malik","SPRINGER"
"2022","Real-Time Coordination of a Foraging Robot Swarm Using Blockchain Smart Contracts","0","Alexandre Pacheco, Volker Strobel, Andreagiovanni Reina, Marco Dorigo","SPRINGER"
"2022","Blockchain-Based Access Control for Secure Smart Industry Management Systems","0","Aditya Pribadi Kalapaaking, Ibrahim Khalil","SPRINGER"
"2022","Design and Analysis of Blockchain-Based Resale Marketplace","0","Lalith Medury, Siddhartha Ghosh","SPRINGER"
"2022","Blockchain Technology and Academic Certificate Authenticity—A Review","6","K. Kumutha, S. Jayalakshmi","SPRINGER"
"2022","Construction and Design of Food Traceability Based on Blockchain Technology Applying in the Metaverse","0","Liping Bian, Rong Xiao, Ying Lu, Zhibin Luo","SPRINGER"
"2022","A Study on Protocols of Cross-Chain Data Synchronization for Permission Blockchain for Construction Management","1","Rui Zhao, Liupengfei Wu, Zhe Chen","SPRINGER"
"2022","Blockchain Applications that are Transforming the Society","1","C. V. Ravishankar, K. S. Kavitha","SPRINGER"
"2022","Review on Blockchain and Access Control Systems","0","Mohamed Anass Amallah, Noreddine Abghour","SPRINGER"
"2022","Blockchain as a Sustainable Service-Enabler: A Case of Wind Turbine Traceability","1","Kristoffer Holm","SPRINGER"
"2022","Establish Trust for Sharing Data for Smart Territories Thanks to Consents Notarized by Blockchain","0","Mongetro Goint, Cyrille Bertelle, Claude Duvallet","SPRINGER"
"2022","Development of a Blockchain-Based Ad Listing Application","1","Hamza Salem, Manuel Mazzara, Hadi Saleh","SPRINGER"
"2022","A Novel Intelligent Blockchain Framework with Intelligence Replication","1","Arijit Nayak, Deepraj Chowdhury, Sourav De","SPRINGER"
"2022","DoS Attacks on Blockchain Ecosystem","0","Mayank Raikwar, Danilo Gligoroski","SPRINGER"
"2022","Blockchain-Based Model for Secure IoT Communication in Smart Healthcare","2","Gawhar Hameed, Yashwant Singh, Shahidul Haq","SPRINGER"
